Date,Close/Last,Volume,Open,High,Low
11/5/2021,$254.71 ,3224285,$254.69 ,$257.53 ,$254.62 
11/4/2021,$253.46 ,2711311,$251.12 ,$254.18 ,$250.20 
11/3/2021,$250.40 ,2399239,$247.99 ,$251.13 ,$247.91 
11/2/2021,$249.24 ,2624333,$251.76 ,$252.22 ,$248.16 
11/1/2021,$250.58 ,4456549,$245.80 ,$251.69 ,$245.34 
10/29/2021,$245.55 ,4329465,$243.00 ,$246.09 ,$242.47 
10/28/2021,$245.50 ,3448483,$243.40 ,$246.08 ,$242.53 
10/27/2021,$242.73 ,5249422,$241.05 ,$244.62 ,$238.85 
10/26/2021,$236.42 ,3066386,$237.47 ,$238.40 ,$236.14 
10/25/2021,$237.34 ,3178536,$239.23 ,$239.25 ,$236.50 
10/22/2021,$238.44 ,3283657,$240.71 ,$242.24 ,$238.00 
10/21/2021,$241.40 ,2702367,$240.17 ,$241.91 ,$239.31 
10/20/2021,$239.72 ,3040188,$240.40 ,$242.65 ,$239.29 
10/19/2021,$242.77 ,2071598,$243.22 ,$243.93 ,$241.53 
10/18/2021,$242.26 ,2484874,$242.42 ,$243.45 ,$241.13 
10/15/2021,$242.25 ,2564768,$245.24 ,$246.38 ,$241.99 
10/14/2021,$244.55 ,2512501,$242.88 ,$245.42 ,$242.04 
10/13/2021,$242.65 ,3214784,$243.27 ,$243.87 ,$239.90 
10/12/2021,$244.52 ,2346972,$247.73 ,$248.60 ,$244.18 
10/11/2021,$246.58 ,1503978,$248.10 ,$249.14 ,$246.45 
10/8/2021,$247.70 ,1687649,$249.25 ,$249.63 ,$247.11 
10/7/2021,$248.32 ,2423878,$248.00 ,$249.95 ,$247.68 
10/6/2021,$247.10 ,2107922,$244.56 ,$247.16 ,$243.02 
10/5/2021,$245.22 ,2463265,$243.97 ,$246.88 ,$243.01 
10/4/2021,$243.08 ,2236513,$242.06 ,$244.81 ,$241.86 
10/1/2021,$242.93 ,2076087,$243.07 ,$244.69 ,$240.25 
9/30/2021,$241.11 ,3137256,$244.77 ,$245.42 ,$240.82 
9/29/2021,$244.28 ,1719144,$244.38 ,$245.71 ,$243.15 
9/28/2021,$243.77 ,3007728,$247.29 ,$247.71 ,$242.91 
9/27/2021,$248.11 ,2463273,$246.00 ,$248.90 ,$245.28 
9/24/2021,$246.42 ,2508923,$246.64 ,$247.38 ,$245.24 
9/23/2021,$244.78 ,2941662,$243.74 ,$245.95 ,$243.53 
9/22/2021,$243.13 ,3361958,$241.80 ,$245.86 ,$241.47 
9/21/2021,$240.50 ,2008293,$240.00 ,$242.35 ,$239.40 
9/20/2021,$239.09 ,4549932,$239.88 ,$241.96 ,$236.64 
9/17/2021,$242.49 ,4756852,$243.84 ,$244.63 ,$241.88 
9/16/2021,$243.21 ,3410681,$240.29 ,$243.59 ,$239.95 
9/15/2021,$240.98 ,2507196,$240.47 ,$241.27 ,$238.18 
9/14/2021,$241.13 ,2013793,$241.73 ,$242.25 ,$239.50 
9/13/2021,$241.21 ,2294796,$240.83 ,$241.80 ,$239.84 
9/10/2021,$239.18 ,2035199,$240.32 ,$241.32 ,$239.04 
9/9/2021,$238.61 ,2992467,$238.42 ,$241.43 ,$237.77 
9/8/2021,$238.62 ,2718376,$236.80 ,$239.46 ,$236.00 
9/7/2021,$236.19 ,1820118,$238.61 ,$238.61 ,$235.95 
9/3/2021,$238.82 ,1339289,$238.39 ,$239.65 ,$237.51 
9/2/2021,$239.87 ,2140253,$239.20 ,$239.95 ,$238.38 
9/1/2021,$238.15 ,2197240,$237.88 ,$239.04 ,$237.21 
8/31/2021,$237.46 ,2938351,$235.75 ,$237.73 ,$234.67 
8/30/2021,$236.59 ,2245565,$237.34 ,$237.76 ,$235.86 
