Date,Close/Last,Volume,Open,High,Low
8/22/2024,$603.86 ,1138403,$613.17 ,$613.70 ,$602.00 
8/21/2024,$610.17 ,965573,$615.00 ,$618.12 ,$609.00 
8/20/2024,$614.54 ,1075495,$609.92 ,$614.80 ,$608.33 
8/19/2024,$607.60 ,959411,$604.19 ,$610.88 ,$603.95 
8/16/2024,$603.98 ,1076197,$601.79 ,$606.58 ,$599.59 
8/15/2024,$603.69 ,1241073,$605.52 ,$608.62 ,$599.98 
8/14/2024,$602.10 ,1128139,$602.09 ,$603.47 ,$595.80 
8/13/2024,$604.21 ,1042544,$599.98 ,$605.57 ,$599.46 
8/12/2024,$599.07 ,1164022,$596.26 ,$599.53 ,$591.59 
8/9/2024,$596.18 ,963806,$600.00 ,$601.35 ,$593.88 
8/8/2024,$600.04 ,1116715,$589.74 ,$601.14 ,$587.50 
8/7/2024,$587.37 ,1692238,$600.97 ,$601.78 ,$585.68 
8/6/2024,$602.02 ,1316881,$600.26 ,$612.88 ,$596.61 
8/5/2024,$598.03 ,2117077,$607.54 ,$611.37 ,$592.81 
8/2/2024,$615.69 ,1564731,$621.95 ,$622.00 ,$605.47 
8/1/2024,$621.77 ,1458185,$616.40 ,$622.30 ,$612.87 
7/31/2024,$613.34 ,1702277,$614.23 ,$620.63 ,$609.30 
7/30/2024,$615.06 ,1627170,$609.81 ,$615.74 ,$602.85 
7/29/2024,$604.12 ,1621893,$604.25 ,$607.81 ,$595.20 
7/26/2024,$607.14 ,2715365,$600.85 ,$614.65 ,$599.30 
7/25/2024,$594.50 ,3625187,$576.14 ,$603.82 ,$572.13 
7/24/2024,$574.73 ,2857263,$552.92 ,$575.25 ,$552.65 
7/23/2024,$552.24 ,2005647,$570.97 ,$572.24 ,$550.67 
7/22/2024,$546.42 ,1163691,$540.67 ,$547.12 ,$535.98 
7/19/2024,$534.35 ,1667269,$541.15 ,$542.23 ,$531.48 
7/18/2024,$540.62 ,1744967,$551.69 ,$557.16 ,$537.77 
7/17/2024,$555.06 ,1131158,$553.00 ,$559.96 ,$550.85 
7/16/2024,$555.42 ,1122114,$549.24 ,$555.78 ,$547.72 
7/15/2024,$544.68 ,1326049,$546.59 ,$549.68 ,$542.99 
7/12/2024,$548.09 ,945210,$542.69 ,$551.66 ,$540.86 
7/11/2024,$542.69 ,1403938,$539.76 ,$548.63 ,$537.87 
7/10/2024,$536.87 ,1976237,$533.25 ,$537.00 ,$528.82 
7/9/2024,$531.86 ,1567536,$538.09 ,$538.33 ,$528.37 
7/8/2024,$536.29 ,1140129,$541.45 ,$543.02 ,$535.43 
7/5/2024,$540.10 ,1233257,$538.65 ,$540.17 ,$533.85 
7/3/2024,$535.61 ,908266,$533.00 ,$539.81 ,$532.44 
7/2/2024,$533.93 ,1316367,$539.31 ,$541.59 ,$533.46 
7/1/2024,$541.72 ,1459439,$553.45 ,$557.57 ,$539.40 
6/28/2024,$553.00 ,6150885,$552.93 ,$558.27 ,$545.63 
6/27/2024,$550.78 ,1506859,$556.72 ,$558.26 ,$549.23 
6/26/2024,$558.17 ,1091353,$556.80 ,$561.38 ,$554.84 
6/25/2024,$556.52 ,1943699,$564.84 ,$568.34 ,$556.19 
6/24/2024,$565.95 ,1557605,$565.61 ,$571.51 ,$562.32 
6/21/2024,$564.60 ,3198558,$558.71 ,$568.59 ,$558.11 
6/20/2024,$557.21 ,3071545,$560.85 ,$560.85 ,$551.71 
6/18/2024,$569.17 ,1398080,$569.56 ,$572.04 ,$564.62 
6/17/2024,$568.00 ,1318499,$566.45 ,$569.31 ,$563.75 
6/14/2024,$572.05 ,1413701,$572.86 ,$573.10 ,$566.74 
6/13/2024,$572.63 ,1304701,$573.36 ,$574.63 ,$565.00 
6/12/2024,$575.69 ,1397925,$579.26 ,$581.97 ,$574.60 
6/11/2024,$575.89 ,1407737,$578.95 ,$580.00 ,$573.91 
6/10/2024,$581.48 ,1540561,$580.00 ,$582.28 ,$575.86 
6/7/2024,$581.09 ,1231957,$579.51 ,$585.95 ,$577.09 
6/6/2024,$579.84 ,1153843,$575.29 ,$581.67 ,$571.94 
6/5/2024,$575.28 ,896124,$569.85 ,$575.58 ,$566.72 
6/4/2024,$569.67 ,994975,$570.79 ,$573.75 ,$565.24 
6/3/2024,$569.58 ,943688,$569.39 ,$573.63 ,$563.01 
5/31/2024,$567.98 ,2106711,$564.59 ,$568.58 ,$560.40 
5/30/2024,$562.76 ,2431317,$551.53 ,$563.97 ,$550.33 
5/29/2024,$567.30 ,1324775,$570.11 ,$570.11 ,$563.67 
5/28/2024,$572.57 ,1435576,$581.67 ,$581.97 ,$569.17 
5/24/2024,$584.05 ,883271,$586.00 ,$587.96 ,$581.35 
5/23/2024,$585.03 ,1184975,$590.00 ,$592.00 ,$584.16 
5/22/2024,$590.80 ,872991,$589.67 ,$596.63 ,$587.62 
5/21/2024,$590.12 ,1133164,$594.00 ,$594.00 ,$585.32 
5/20/2024,$594.01 ,805710,$593.63 ,$597.24 ,$592.75 
5/17/2024,$595.30 ,1398449,$596.95 ,$597.10 ,$589.36 
5/16/2024,$597.15 ,1409375,$598.25 ,$600.09 ,$593.28 
5/15/2024,$599.02 ,1188732,$600.00 ,$602.00 ,$595.03 
5/14/2024,$594.80 ,1040938,$591.16 ,$597.18 ,$586.65 
5/13/2024,$590.70 ,944626,$591.27 ,$594.53 ,$588.95 
5/10/2024,$593.03 ,1328832,$580.17 ,$594.03 ,$578.81 
5/9/2024,$577.93 ,1513316,$574.23 ,$579.07 ,$572.50 
5/8/2024,$573.64 ,1598138,$572.71 ,$575.35 ,$567.71 
5/7/2024,$572.87 ,1890726,$571.50 ,$576.59 ,$565.34 
5/6/2024,$573.55 ,1140684,$575.41 ,$576.39 ,$570.35 
5/3/2024,$572.38 ,1749670,$579.84 ,$579.84 ,$571.63 
5/2/2024,$571.25 ,1357370,$579.48 ,$579.80 ,$565.49 
5/1/2024,$574.99 ,1171977,$569.86 ,$581.90 ,$568.40 
4/30/2024,$568.72 ,1515137,$574.70 ,$576.46 ,$567.97 
4/29/2024,$576.89 ,962351,$575.09 ,$579.49 ,$571.30 
4/26/2024,$573.60 ,1438184,$567.94 ,$575.00 ,$566.95 
4/25/2024,$571.73 ,1184004,$577.40 ,$577.99 ,$569.98 
4/24/2024,$577.39 ,2035044,$578.00 ,$586.46 ,$565.23 
4/23/2024,$574.59 ,2543991,$567.51 ,$576.89 ,$560.00 
4/22/2024,$548.38 ,1522884,$549.15 ,$552.86 ,$543.15 
4/19/2024,$544.78 ,1738509,$542.95 ,$546.14 ,$539.17 
4/18/2024,$541.52 ,2075785,$534.80 ,$544.87 ,$529.64 
4/17/2024,$547.25 ,1610057,$555.86 ,$556.00 ,$546.45 
4/16/2024,$554.55 ,1010299,$559.04 ,$559.04 ,$552.69 
4/15/2024,$557.87 ,1031658,$570.72 ,$570.72 ,$554.51 
4/12/2024,$565.23 ,1201602,$570.91 ,$573.39 ,$561.64 
4/11/2024,$574.57 ,1295511,$579.56 ,$580.36 ,$571.36 
4/10/2024,$573.71 ,1282843,$577.29 ,$579.68 ,$571.89 
4/9/2024,$589.20 ,1026320,$583.78 ,$589.93 ,$583.23 
4/8/2024,$578.80 ,998949,$579.35 ,$582.41 ,$575.71 
4/5/2024,$579.46 ,1181253,$570.22 ,$583.84 ,$569.06 
4/4/2024,$570.61 ,1231899,$580.41 ,$582.00 ,$568.57 
4/3/2024,$576.00 ,1151569,$571.23 ,$578.25 ,$569.19 
4/2/2024,$571.56 ,1381269,$570.75 ,$572.39 ,$565.78 
4/1/2024,$577.45 ,837591,$581.05 ,$581.53 ,$572.84 
3/28/2024,$581.21 ,1081545,$579.30 ,$582.30 ,$576.19 
3/27/2024,$579.37 ,1525832,$572.52 ,$579.77 ,$571.08 
3/26/2024,$568.82 ,1784927,$574.01 ,$574.99 ,$567.84 
3/25/2024,$573.56 ,1226909,$583.21 ,$585.03 ,$571.09 
3/22/2024,$583.09 ,1061222,$586.82 ,$588.99 ,$579.74 
3/21/2024,$584.13 ,1230529,$580.00 ,$587.08 ,$577.60 
3/20/2024,$580.05 ,728710,$581.05 ,$581.63 ,$576.29 
3/19/2024,$582.72 ,1053626,$581.28 ,$584.25 ,$577.20 
3/18/2024,$580.05 ,1554424,$585.86 ,$586.85 ,$578.30 
3/15/2024,$584.15 ,1920147,$575.17 ,$584.65 ,$573.73 
3/14/2024,$584.91 ,1757994,$590.98 ,$595.10 ,$581.25 
3/13/2024,$593.32 ,1035189,$599.03 ,$599.03 ,$591.05 
3/12/2024,$597.25 ,1146315,$598.90 ,$600.62 ,$594.69 
3/11/2024,$599.43 ,1380447,$594.18 ,$599.99 ,$589.64 
3/8/2024,$597.61 ,1600305,$597.00 ,$603.82 ,$595.96 
3/7/2024,$597.66 ,1819492,$595.00 ,$598.91 ,$592.50 
3/6/2024,$591.50 ,1886807,$588.35 ,$598.35 ,$585.81 
3/5/2024,$584.61 ,1973288,$581.13 ,$586.15 ,$580.00 
3/4/2024,$581.64 ,1547722,$575.40 ,$582.54 ,$571.52 
3/1/2024,$576.33 ,1440176,$564.56 ,$578.50 ,$563.00 
2/29/2024,$570.18 ,1794277,$574.65 ,$575.00 ,$567.55 
2/28/2024,$572.03 ,1021434,$565.20 ,$573.01 ,$565.02 
2/27/2024,$566.17 ,901044,$564.98 ,$567.82 ,$560.84 
2/26/2024,$563.48 ,758574,$563.34 ,$565.99 ,$561.01 
2/23/2024,$564.71 ,970071,$562.87 ,$566.68 ,$560.86 
2/22/2024,$560.49 ,1139590,$555.00 ,$560.74 ,$550.27 
2/21/2024,$552.85 ,786478,$546.11 ,$552.97 ,$544.29 
2/20/2024,$548.14 ,989294,$544.86 ,$550.41 ,$542.35 
2/16/2024,$547.84 ,1028206,$546.32 ,$552.69 ,$546.32 
2/15/2024,$548.57 ,1519047,$547.26 ,$553.23 ,$545.28 
2/14/2024,$548.27 ,1296996,$541.64 ,$548.69 ,$541.64 
2/13/2024,$538.60 ,1268029,$541.42 ,$546.19 ,$534.41 
2/12/2024,$546.86 ,1073036,$551.00 ,$551.00 ,$544.11 
2/9/2024,$550.75 ,1280838,$549.65 ,$554.13 ,$548.29 
2/8/2024,$550.89 ,1549469,$552.20 ,$552.86 ,$541.46 
2/7/2024,$552.31 ,1451424,$562.00 ,$566.00 ,$552.03 
2/6/2024,$560.28 ,1328171,$552.49 ,$560.50 ,$551.45 
2/5/2024,$551.62 ,1473858,$549.46 ,$556.98 ,$546.67 
2/2/2024,$551.82 ,1327462,$549.02 ,$554.45 ,$541.89 
2/1/2024,$552.23 ,2163879,$542.14 ,$553.92 ,$534.24 
1/31/2024,$538.98 ,3589573,$563.30 ,$566.00 ,$537.78 
1/30/2024,$567.12 ,2301337,$559.50 ,$570.00 ,$559.50 
1/29/2024,$557.77 ,2445913,$550.00 ,$559.19 ,$547.36 
1/26/2024,$547.33 ,3172314,$554.00 ,$556.41 ,$546.65 
1/25/2024,$538.21 ,1748147,$543.23 ,$547.78 ,$537.64 
1/24/2024,$539.99 ,1842524,$549.85 ,$551.99 ,$539.14 
1/23/2024,$550.74 ,1116609,$556.20 ,$557.03 ,$545.37 
1/22/2024,$553.39 ,1818531,$552.88 ,$558.69 ,$550.53 
1/19/2024,$551.75 ,2123960,$545.16 ,$553.28 ,$541.84 
1/18/2024,$544.42 ,1728161,$537.35 ,$547.03 ,$535.99 
1/17/2024,$539.25 ,1966276,$538.75 ,$545.95 ,$536.84 
1/16/2024,$542.00 ,1838961,$543.51 ,$550.84 ,$541.19 
1/12/2024,$544.32 ,2013148,$548.51 ,$553.08 ,$542.79 
1/11/2024,$546.00 ,1983133,$543.53 ,$548.54 ,$540.41 
1/10/2024,$543.93 ,2026699,$540.79 ,$549.36 ,$533.88 
1/9/2024,$541.85 ,2889967,$538.52 ,$559.23 ,$536.65 
1/8/2024,$541.38 ,2126866,$529.63 ,$543.56 ,$527.40 
1/5/2024,$531.23 ,1817209,$533.97 ,$540.77 ,$530.47 
1/4/2024,$537.36 ,1831255,$527.32 ,$539.84 ,$527.32 
1/3/2024,$528.82 ,2170268,$542.81 ,$543.67 ,$527.97 
1/2/2024,$544.15 ,2310861,$529.56 ,$546.10 ,$527.37 
12/29/2023,$530.79 ,804285,$531.21 ,$533.97 ,$529.52 
12/28/2023,$532.94 ,763369,$533.00 ,$536.00 ,$531.50 
12/27/2023,$531.65 ,805991,$530.81 ,$533.07 ,$529.30 
12/26/2023,$529.70 ,639110,$526.88 ,$531.24 ,$525.78 
12/22/2023,$529.05 ,1081485,$528.09 ,$532.92 ,$526.90 
12/21/2023,$526.56 ,1016630,$518.07 ,$527.03 ,$518.07 
12/20/2023,$519.43 ,1497316,$528.00 ,$532.49 ,$519.37 
12/19/2023,$528.14 ,2569382,$521.01 ,$528.86 ,$519.81 
12/18/2023,$518.62 ,1607374,$521.13 ,$523.86 ,$515.60 
12/15/2023,$518.03 ,4354941,$520.77 ,$523.48 ,$517.72 
12/14/2023,$521.52 ,2763855,$529.54 ,$534.43 ,$520.13 
12/13/2023,$518.54 ,2776711,$498.59 ,$518.87 ,$496.88 
12/12/2023,$497.37 ,1420265,$496.33 ,$498.51 ,$491.47 
12/11/2023,$494.99 ,2030858,$492.56 ,$497.45 ,$491.33 
12/8/2023,$489.77 ,1871843,$492.81 ,$495.68 ,$488.02 
12/7/2023,$494.10 ,2101760,$494.53 ,$498.30 ,$492.31 
12/6/2023,$493.81 ,1241717,$495.00 ,$496.68 ,$491.65 
12/5/2023,$491.60 ,1613574,$492.97 ,$493.63 ,$487.06 
12/4/2023,$495.34 ,1222282,$493.47 ,$498.31 ,$490.36 
12/1/2023,$496.13 ,1219795,$490.88 ,$499.20 ,$489.60 
11/30/2023,$495.76 ,1913969,$495.90 ,$497.50 ,$489.38 
11/29/2023,$492.92 ,1195835,$489.89 ,$495.80 ,$489.89 
11/28/2023,$485.92 ,1549615,$488.42 ,$488.75 ,$480.57 
11/27/2023,$490.13 ,2427137,$489.22 ,$493.42 ,$488.15 
11/24/2023,$490.78 ,722765,$488.50 ,$491.03 ,$486.81 
11/22/2023,$487.53 ,1464197,$486.08 ,$490.57 ,$485.71 
11/21/2023,$482.39 ,2915929,$478.28 ,$490.32 ,$476.45 
11/20/2023,$469.03 ,1185500,$467.03 ,$471.68 ,$465.90 
11/17/2023,$466.42 ,1556348,$475.00 ,$475.00 ,$464.17 
11/16/2023,$472.47 ,1613376,$472.06 ,$474.70 ,$468.71 
11/15/2023,$470.54 ,2184150,$464.66 ,$474.83 ,$463.99 
11/14/2023,$459.26 ,1822439,$456.81 ,$462.24 ,$455.22 
11/13/2023,$445.15 ,1675026,$445.53 ,$446.81 ,$439.11 
11/10/2023,$448.43 ,1896503,$443.82 ,$449.16 ,$437.26 
11/9/2023,$444.27 ,2042364,$458.54 ,$458.84 ,$443.06 
11/8/2023,$454.31 ,1848087,$461.51 ,$464.01 ,$453.08 
11/7/2023,$459.24 ,1708717,$453.88 ,$463.85 ,$452.11 
11/6/2023,$455.02 ,1613790,$456.70 ,$459.48 ,$452.25 
11/3/2023,$454.74 ,1921821,$454.69 ,$460.57 ,$451.60 
11/2/2023,$447.57 ,1713889,$444.84 ,$448.14 ,$441.93 
11/1/2023,$441.11 ,2275452,$445.13 ,$445.13 ,$434.00 
10/31/2023,$444.77 ,2895407,$436.49 ,$446.60 ,$433.15 
10/30/2023,$434.11 ,2946678,$432.18 ,$435.35 ,$420.21 
10/27/2023,$431.41 ,2495581,$439.57 ,$439.96 ,$427.37 
10/26/2023,$440.16 ,2971270,$431.13 ,$445.33 ,$429.18 
10/25/2023,$433.18 ,7906724,$423.00 ,$438.84 ,$415.60 
10/24/2023,$458.26 ,2376743,$451.93 ,$458.85 ,$447.14 
10/23/2023,$461.81 ,1897513,$461.75 ,$469.47 ,$459.98 
10/20/2023,$464.36 ,1599333,$469.51 ,$471.20 ,$463.25 
10/19/2023,$469.67 ,2014566,$472.30 ,$476.70 ,$467.43 
10/18/2023,$467.26 ,2134778,$480.98 ,$480.98 ,$466.87 
10/17/2023,$484.77 ,1355251,$479.00 ,$489.96 ,$477.70 
10/16/2023,$488.54 ,1247706,$482.85 ,$492.05 ,$480.28 
10/13/2023,$482.85 ,2004342,$479.63 ,$484.27 ,$476.00 
10/12/2023,$482.56 ,2026200,$491.84 ,$495.86 ,$470.61 
10/11/2023,$492.63 ,1207083,$497.22 ,$498.63 ,$491.79 
10/10/2023,$496.15 ,1304863,$495.59 ,$499.54 ,$492.93 
10/9/2023,$496.13 ,1182473,$495.00 ,$497.66 ,$490.39 
10/6/2023,$498.55 ,1108436,$495.82 ,$502.16 ,$493.07 
10/5/2023,$498.02 ,917531,$497.39 ,$500.44 ,$492.70 
10/4/2023,$502.45 ,1022088,$501.21 ,$503.19 ,$495.84 
10/3/2023,$499.61 ,1559463,$492.90 ,$502.50 ,$492.60 
10/2/2023,$495.79 ,1652154,$503.08 ,$506.99 ,$490.68 
9/29/2023,$506.17 ,1380512,$509.21 ,$510.99 ,$504.77 
9/28/2023,$503.02 ,1443330,$502.05 ,$507.40 ,$500.34 
9/27/2023,$498.29 ,1343945,$502.62 ,$504.57 ,$494.92 
9/26/2023,$501.59 ,1189979,$503.00 ,$506.44 ,$500.84 
9/25/2023,$505.66 ,961531,$501.23 ,$506.04 ,$500.36 
9/22/2023,$502.79 ,1197981,$502.90 ,$507.16 ,$501.57 
9/21/2023,$501.59 ,1606924,$502.43 ,$503.81 ,$499.56 
9/20/2023,$504.89 ,1271290,$511.37 ,$511.92 ,$504.16 
9/19/2023,$508.74 ,1181120,$505.22 ,$509.41 ,$503.31 
9/18/2023,$507.73 ,1300115,$515.51 ,$515.51 ,$507.30 
9/15/2023,$515.53 ,5179741,$515.64 ,$534.19 ,$509.31 
9/14/2023,$515.64 ,1598277,$515.13 ,$518.22 ,$506.54 
9/13/2023,$510.90 ,2359119,$499.19 ,$526.32 ,$498.01 
9/12/2023,$510.99 ,1568002,$515.00 ,$515.00 ,$509.36 
9/11/2023,$514.94 ,1556082,$515.41 ,$517.62 ,$512.84 
9/8/2023,$518.27 ,1834895,$530.00 ,$532.66 ,$512.78 
9/7/2023,$531.66 ,1079215,$535.24 ,$538.73 ,$530.68 
9/6/2023,$536.70 ,1217931,$540.92 ,$545.44 ,$536.00 
9/5/2023,$542.01 ,1405059,$559.28 ,$559.69 ,$541.70 
9/1/2023,$557.22 ,1015534,$563.45 ,$565.86 ,$556.82 
8/31/2023,$557.10 ,1192123,$560.40 ,$563.69 ,$556.95 
8/30/2023,$559.00 ,773492,$557.77 ,$562.94 ,$554.74 
8/29/2023,$555.41 ,1291437,$546.24 ,$557.47 ,$544.96 
8/28/2023,$545.19 ,642693,$544.32 ,$546.63 ,$540.53 
