date,close_price,volume,open_price,high_price,low_price
2/28/2025,$920.63 ,4071129,$901.84 ,$921.22 ,$892.61 
2/27/2025,$905.16 ,3085359,$915.72 ,$925.50 ,$904.06 
2/26/2025,$915.01 ,3032835,$898.37 ,$922.43 ,$896.60 
2/25/2025,$901.80 ,5111285,$890.74 ,$912.00 ,$890.74 
2/24/2025,$881.40 ,3017053,$879.29 ,$893.11 ,$870.02 
2/21/2025,$873.68 ,3940432,$880.62 ,$894.40 ,$873.43 
2/20/2025,$873.12 ,2990281,$866.84 ,$880.32 ,$864.00 
2/19/2025,$867.05 ,3205482,$857.18 ,$881.33 ,$857.18 
2/18/2025,$857.20 ,4289381,$856.42 ,$862.73 ,$851.36 
2/14/2025,$844.27 ,3222324,$869.10 ,$873.50 ,$841.49 
2/13/2025,$871.86 ,2472948,$877.07 ,$883.50 ,$867.80 
2/12/2025,$872.97 ,2533391,$856.93 ,$877.78 ,$856.11 
2/11/2025,$865.00 ,1944467,$867.03 ,$874.19 ,$860.50 
2/10/2025,$868.88 ,3065624,$877.73 ,$880.00 ,$859.37 
2/7/2025,$878.31 ,4426107,$876.53 ,$889.36 ,$869.62 
2/6/2025,$870.37 ,7138547,$839.52 ,$887.74 ,$835.61 
2/5/2025,$842.18 ,4578885,$835.15 ,$846.90 ,$831.06 
2/4/2025,$826.07 ,4299729,$811.05 ,$829.04 ,$805.94 
2/3/2025,$810.43 ,2808849,$804.27 ,$817.96 ,$801.75 
1/31/2025,$811.08 ,2562617,$823.00 ,$827.35 ,$811.03 
1/30/2025,$823.23 ,2642984,$808.41 ,$824.62 ,$805.00 
1/29/2025,$804.08 ,1827645,$806.99 ,$809.12 ,$799.00 
1/28/2025,$804.99 ,2808766,$807.24 ,$816.15 ,$800.11 
1/27/2025,$808.17 ,3915247,$778.71 ,$809.25 ,$778.71 
1/24/2025,$785.41 ,4170616,$761.95 ,$789.29 ,$760.49 
1/23/2025,$766.60 ,3127173,$747.66 ,$766.60 ,$744.25 
1/22/2025,$753.98 ,3737751,$745.58 ,$760.37 ,$739.05 
1/21/2025,$742.35 ,5122833,$731.27 ,$743.28 ,$726.53 
1/17/2025,$725.72 ,5560101,$747.83 ,$755.28 ,$725.01 
1/16/2025,$757.60 ,3070254,$747.50 ,$765.51 ,$746.40 
1/15/2025,$746.74 ,5736908,$749.00 ,$754.60 ,$735.27 
1/14/2025,$744.91 ,10372980,$784.23 ,$784.23 ,$729.00 
1/13/2025,$797.48 ,3683849,$794.40 ,$805.34 ,$783.61 
1/10/2025,$799.90 ,3973129,$791.93 ,$800.00 ,$784.86 
1/8/2025,$787.22 ,3478440,$773.83 ,$792.56 ,$770.67 
1/7/2025,$773.29 ,3576092,$764.90 ,$783.96 ,$761.62 
1/6/2025,$765.10 ,3991077,$783.72 ,$784.77 ,$763.35 
1/3/2025,$781.98 ,1799992,$778.17 ,$785.84 ,$775.53 
1/2/2025,$778.07 ,1941191,$780.59 ,$787.00 ,$771.77 
12/31/2024,$772.00 ,2327004,$771.00 ,$773.91 ,$764.30 
12/30/2024,$773.84 ,1719073,$777.92 ,$779.76 ,$771.00 
12/27/2024,$783.17 ,2096535,$790.00 ,$793.30 ,$779.22 
12/26/2024,$794.14 ,1274993,$794.12 ,$803.91 ,$791.50 
12/24/2024,$795.67 ,1165383,$791.37 ,$797.75 ,$787.10 
12/23/2024,$796.28 ,3622297,$785.17 ,$799.36 ,$773.07 
12/20/2024,$767.76 ,9942293,$811.35 ,$811.35 ,$766.61 
12/19/2024,$757.54 ,4036350,$765.10 ,$772.97 ,$752.40 
12/18/2024,$764.71 ,3354209,$775.00 ,$779.00 ,$762.50 
12/17/2024,$778.62 ,3924764,$777.86 ,$788.00 ,$772.43 
12/16/2024,$779.00 ,3426211,$792.00 ,$799.78 ,$775.25 
12/13/2024,$789.12 ,3059403,$777.13 ,$794.25 ,$772.99 
12/12/2024,$782.35 ,2823840,$796.73 ,$801.84 ,$778.39 
12/11/2024,$796.03 ,3510878,$795.25 ,$799.50 ,$786.37 
12/10/2024,$799.58 ,2695247,$809.27 ,$814.00 ,$797.00 
12/9/2024,$803.58 ,3175956,$823.70 ,$823.70 ,$801.28 
12/6/2024,$826.71 ,3047127,$827.68 ,$841.00 ,$825.69 
12/5/2024,$825.62 ,2423388,$827.78 ,$831.13 ,$817.46 
12/4/2024,$829.84 ,3871090,$828.10 ,$846.46 ,$820.50 
12/3/2024,$813.33 ,2782067,$802.93 ,$817.13 ,$801.61 
12/2/2024,$799.80 ,2895629,$798.11 ,$805.35 ,$795.22 
11/29/2024,$795.35 ,2206918,$791.33 ,$800.33 ,$789.33 
11/27/2024,$788.19 ,2714656,$788.12 ,$794.83 ,$780.30 
11/26/2024,$789.32 ,6622610,$785.20 ,$807.00 ,$773.95 
11/25/2024,$755.00 ,5690465,$750.00 ,$755.00 ,$740.01 
11/22/2024,$748.01 ,4015450,$757.05 ,$761.28 ,$745.08 
11/21/2024,$749.92 ,4143204,$746.12 ,$753.00 ,$735.00 
11/20/2024,$753.41 ,5158855,$735.79 ,$757.37 ,$735.46 
11/19/2024,$729.73 ,5832480,$716.31 ,$730.00 ,$712.42 
11/18/2024,$727.20 ,9154351,$733.19 ,$734.00 ,$711.40 
11/15/2024,$746.20 ,7334562,$775.19 ,$777.98 ,$744.20 
11/14/2024,$786.23 ,3998847,$809.19 ,$809.19 ,$783.51 
11/13/2024,$811.81 ,3059268,$820.32 ,$829.11 ,$811.29 
11/12/2024,$818.86 ,3378563,$830.20 ,$833.99 ,$810.72 
11/11/2024,$832.44 ,3342750,$831.30 ,$844.00 ,$824.63 
11/8/2024,$831.54 ,7212870,$803.50 ,$847.27 ,$801.26 
11/7/2024,$797.45 ,4557575,$784.65 ,$802.55 ,$778.19 
11/6/2024,$776.38 ,8257862,$817.33 ,$820.73 ,$767.61 
11/5/2024,$806.06 ,3733279,$803.83 ,$809.21 ,$797.49 
11/4/2024,$806.14 ,3918122,$805.00 ,$820.19 ,$803.68 
11/1/2024,$818.93 ,5266277,$828.00 ,$833.00 ,$816.73 
10/31/2024,$829.74 ,6582820,$836.51 ,$853.50 ,$825.24 
10/30/2024,$846.83 ,18257230,$798.50 ,$860.50 ,$769.00 
10/29/2024,$903.58 ,3187510,$898.21 ,$907.98 ,$898.21 
10/28/2024,$895.59 ,2084102,$894.87 ,$898.21 ,$890.78 
10/25/2024,$892.70 ,2228327,$899.73 ,$900.96 ,$889.45 
10/24/2024,$891.32 ,1797145,$898.33 ,$900.00 ,$888.28 
10/23/2024,$903.25 ,2646589,$905.62 ,$907.95 ,$891.73 
10/22/2024,$909.15 ,1391776,$901.68 ,$911.12 ,$900.20 
10/21/2024,$906.13 ,1592229,$917.98 ,$918.86 ,$904.56 
10/18/2024,$917.97 ,2286912,$917.18 ,$920.92 ,$905.62 
10/17/2024,$917.12 ,2191188,$921.00 ,$930.51 ,$916.04 
10/16/2024,$916.42 ,1645364,$910.03 ,$917.81 ,$897.84 
10/15/2024,$913.32 ,2284189,$924.44 ,$926.52 ,$907.80 
10/14/2024,$929.51 ,1550385,$936.00 ,$937.00 ,$926.00 
10/11/2024,$932.06 ,2293874,$916.04 ,$932.24 ,$911.18 
10/10/2024,$910.69 ,1682053,$920.00 ,$922.00 ,$905.15 
10/9/2024,$919.74 ,1820128,$916.29 ,$921.35 ,$912.00 
10/8/2024,$913.72 ,2200027,$903.00 ,$921.97 ,$902.23 
10/7/2024,$898.40 ,2915667,$890.51 ,$905.28 ,$889.57 
10/4/2024,$887.16 ,1971436,$885.91 ,$888.97 ,$876.89 
10/3/2024,$885.55 ,1974677,$889.54 ,$892.00 ,$880.88 
10/2/2024,$891.07 ,1751600,$880.00 ,$893.35 ,$878.70 
10/1/2024,$884.48 ,2455232,$888.83 ,$891.27 ,$878.87 
9/30/2024,$885.94 ,3246793,$864.52 ,$887.43 ,$858.81 
9/27/2024,$877.79 ,4377346,$893.62 ,$901.21 ,$875.61 
9/26/2024,$909.32 ,2692979,$920.26 ,$921.85 ,$905.30 
9/25/2024,$924.56 ,1805080,$931.79 ,$939.30 ,$921.19 
9/24/2024,$924.43 ,2767434,$922.12 ,$925.68 ,$909.20 
9/23/2024,$918.52 ,2291963,$921.00 ,$922.00 ,$909.45 
9/20/2024,$921.49 ,9921754,$921.99 ,$939.86 ,$913.20 
9/19/2024,$915.04 ,2446531,$912.85 ,$916.81 ,$903.86 
9/18/2024,$904.97 ,1776976,$906.31 ,$915.50 ,$903.46 
9/17/2024,$906.18 ,2248019,$921.50 ,$921.50 ,$902.30 
9/16/2024,$923.54 ,1760296,$931.13 ,$932.61 ,$920.43 
9/13/2024,$923.71 ,2045356,$937.01 ,$942.35 ,$922.10 
9/12/2024,$935.02 ,2511788,$924.31 ,$937.62 ,$918.63 
9/11/2024,$920.89 ,2721114,$902.15 ,$921.54 ,$897.20 
9/10/2024,$901.25 ,1930385,$914.11 ,$915.11 ,$895.00 
9/9/2024,$908.27 ,2405908,$912.57 ,$915.43 ,$895.92 
9/6/2024,$902.71 ,3439999,$917.76 ,$927.90 ,$893.00 
9/5/2024,$912.75 ,3201148,$941.16 ,$943.00 ,$906.17 
9/4/2024,$946.31 ,1891673,$949.75 ,$954.00 ,$938.01 
9/3/2024,$956.53 ,2529442,$957.77 ,$969.65 ,$951.58 
8/30/2024,$960.02 ,2555073,$945.00 ,$961.00 ,$940.51 
8/29/2024,$940.20 ,1762847,$955.00 ,$957.52 ,$936.00 
8/28/2024,$948.94 ,1701760,$954.15 ,$958.34 ,$943.26 
8/27/2024,$954.48 ,2912853,$952.50 ,$972.48 ,$949.95 
8/26/2024,$950.53 ,2166043,$949.20 ,$955.00 ,$942.77 
8/23/2024,$952.74 ,2063309,$955.44 ,$960.50 ,$943.11 
8/22/2024,$954.17 ,3183727,$951.98 ,$972.53 ,$948.14 
8/21/2024,$951.97 ,2616984,$955.62 ,$956.50 ,$939.17 
8/20/2024,$949.97 ,4961498,$932.10 ,$967.00 ,$930.51 
8/19/2024,$921.81 ,2374554,$922.12 ,$926.00 ,$916.50 
8/16/2024,$922.12 ,2364894,$928.39 ,$936.30 ,$919.39 
8/15/2024,$931.58 ,3079984,$936.00 ,$937.96 ,$920.00 
8/14/2024,$931.68 ,3562910,$910.00 ,$934.38 ,$903.79 
8/13/2024,$908.05 ,3506767,$894.08 ,$914.69 ,$890.33 
8/12/2024,$884.38 ,4206064,$904.21 ,$904.72 ,$883.00 
8/9/2024,$891.68 ,6587628,$860.00 ,$908.49 ,$860.00 
8/8/2024,$845.31 ,9434851,$875.00 ,$877.78 ,$825.24 
8/7/2024,$772.14 ,4407687,$778.30 ,$786.58 ,$763.02 
8/6/2024,$793.18 ,3437567,$789.14 ,$806.27 ,$785.00 
8/5/2024,$775.26 ,4661810,$758.00 ,$792.94 ,$747.55 
8/2/2024,$804.46 ,3515933,$816.67 ,$820.19 ,$787.02 
8/1/2024,$832.44 ,4060732,$833.62 ,$840.89 ,$820.18 
7/31/2024,$804.27 ,2961662,$800.17 ,$811.14 ,$792.09 
7/30/2024,$790.21 ,3848581,$815.18 ,$821.90 ,$775.81 
7/29/2024,$807.79 ,2473684,$814.01 ,$824.77 ,$804.00 
7/26/2024,$804.62 ,4173942,$811.87 ,$822.01 ,$801.30 
7/25/2024,$821.19 ,5467973,$847.00 ,$851.62 ,$806.38 
7/24/2024,$859.88 ,2726144,$872.50 ,$878.34 ,$854.27 
7/23/2024,$878.29 ,2087749,$870.00 ,$887.72 ,$864.08 
7/22/2024,$865.97 ,2904548,$864.80 ,$874.42 ,$856.82 
7/19/2024,$857.47 ,3782167,$867.66 ,$880.21 ,$853.00 
7/18/2024,$848.90 ,7649625,$907.03 ,$909.87 ,$836.66 
7/17/2024,$905.59 ,4200582,$910.01 ,$925.00 ,$902.64 
7/16/2024,$941.60 ,2111799,$955.75 ,$956.39 ,$938.38 
7/15/2024,$950.46 ,2358671,$956.20 ,$966.10 ,$948.09 
7/12/2024,$948.40 ,2315131,$937.00 ,$950.79 ,$936.03 
7/11/2024,$934.14 ,2858281,$934.09 ,$942.88 ,$918.62 
7/10/2024,$939.78 ,2683255,$936.57 ,$945.69 ,$933.00 
7/9/2024,$932.50 ,2419859,$929.05 ,$935.00 ,$920.78 
7/8/2024,$918.00 ,2364556,$917.89 ,$928.61 ,$912.00 
7/5/2024,$914.57 ,2880863,$898.43 ,$916.46 ,$896.90 
7/3/2024,$898.10 ,3078367,$911.00 ,$918.50 ,$884.00 
7/2/2024,$906.71 ,4584602,$902.71 ,$912.00 ,$878.50 
7/1/2024,$914.37 ,2546119,$911.77 ,$916.83 ,$904.31 
6/28/2024,$905.38 ,3375426,$911.31 ,$915.54 ,$905.38 
6/27/2024,$909.04 ,1948132,$903.53 ,$909.57 ,$899.72 
6/26/2024,$901.26 ,2232075,$904.00 ,$906.35 ,$897.84 
6/25/2024,$904.61 ,2839806,$891.77 ,$909.42 ,$891.50 
6/24/2024,$890.11 ,2878199,$889.98 ,$903.58 ,$882.94 
6/21/2024,$883.88 ,3448680,$885.66 ,$891.97 ,$879.80 
6/20/2024,$885.99 ,3359987,$893.00 ,$905.45 ,$870.13 
6/18/2024,$891.46 ,2437038,$887.00 ,$894.87 ,$884.00 
6/17/2024,$885.01 ,2532240,$878.00 ,$892.20 ,$876.86 
6/14/2024,$878.45 ,2023264,$882.33 ,$884.61 ,$876.00 
6/13/2024,$883.33 ,2243419,$869.03 ,$885.06 ,$861.50 
