date,close_price,volume,open_price,high_price,low_price
7/6/2023,$537.37 ,1752931,$538.88 ,$540.30 ,$536.58 
7/5/2023,$541.13 ,1632415,$541.22 ,$546.05 ,$537.50 
7/3/2023,$541.04 ,950547,$537.25 ,$541.08 ,$534.34 
6/30/2023,$538.38 ,2222116,$534.17 ,$539.56 ,$533.63 
6/29/2023,$531.69 ,1121756,$530.58 ,$532.45 ,$528.95 
6/28/2023,$532.80 ,1245157,$528.98 ,$533.49 ,$528.61 
6/27/2023,$530.33 ,1673558,$522.65 ,$532.41 ,$522.10 
6/26/2023,$523.42 ,1278456,$524.40 ,$524.87 ,$521.26 
6/23/2023,$524.44 ,1434348,$523.13 ,$525.40 ,$519.34 
6/22/2023,$524.20 ,1114175,$520.69 ,$524.68 ,$519.68 
6/21/2023,$519.62 ,1273579,$517.91 ,$521.64 ,$516.54 
6/20/2023,$519.70 ,1684741,$521.95 ,$522.90 ,$518.14 
6/16/2023,$523.65 ,3147777,$530.10 ,$530.42 ,$522.63 
6/15/2023,$529.18 ,1871610,$529.00 ,$531.26 ,$526.66 
6/14/2023,$527.20 ,1841361,$525.00 ,$527.85 ,$523.14 
6/13/2023,$522.02 ,1204672,$522.02 ,$522.95 ,$517.91 
6/12/2023,$520.97 ,1405065,$517.28 ,$521.27 ,$516.00 
6/9/2023,$517.28 ,1287649,$518.19 ,$522.06 ,$515.50 
6/8/2023,$520.09 ,1530979,$512.50 ,$520.29 ,$512.50 
6/7/2023,$511.23 ,1784661,$514.51 ,$519.29 ,$510.57 
6/6/2023,$516.26 ,1410270,$518.25 ,$518.63 ,$512.76 
6/5/2023,$518.25 ,2023528,$512.59 ,$518.92 ,$512.02 
6/2/2023,$512.59 ,2284798,$510.32 ,$518.50 ,$509.40 
6/1/2023,$512.60 ,2407734,$509.33 ,$513.74 ,$502.10 
5/31/2023,$511.56 ,3320765,$508.86 ,$513.87 ,$504.95 
5/30/2023,$508.03 ,2544804,$509.79 ,$514.80 ,$501.59 
5/26/2023,$507.26 ,5302638,$485.65 ,$510.75 ,$484.12 
5/25/2023,$486.55 ,3421937,$480.21 ,$488.54 ,$476.75 
5/24/2023,$482.76 ,1600596,$487.25 ,$487.25 ,$480.91 
5/23/2023,$484.87 ,1800161,$487.17 ,$487.17 ,$482.97 
5/22/2023,$491.87 ,1943758,$497.00 ,$497.00 ,$488.54 
5/19/2023,$496.52 ,1635036,$499.39 ,$499.39 ,$493.92 
5/18/2023,$498.10 ,2298859,$495.00 ,$498.60 ,$494.08 
5/17/2023,$495.00 ,2069473,$498.00 ,$498.01 ,$491.90 
5/16/2023,$496.15 ,1230357,$500.00 ,$500.29 ,$494.30 
5/15/2023,$502.04 ,1135682,$504.01 ,$505.00 ,$498.86 
5/12/2023,$504.07 ,1472794,$503.17 ,$506.03 ,$501.20 
5/11/2023,$501.89 ,1046730,$499.51 ,$503.00 ,$497.55 
5/10/2023,$499.66 ,1257622,$501.95 ,$504.97 ,$495.10 
5/9/2023,$500.79 ,1571815,$496.96 ,$501.74 ,$496.39 
5/8/2023,$499.06 ,1015210,$497.37 ,$500.25 ,$495.70 
5/5/2023,$499.06 ,1709239,$493.20 ,$499.40 ,$492.98 
5/4/2023,$490.34 ,1487048,$488.94 ,$490.91 ,$485.93 
5/3/2023,$490.06 ,1426432,$496.60 ,$498.78 ,$489.66 
5/2/2023,$494.81 ,1940805,$495.00 ,$495.68 ,$489.81 
5/1/2023,$493.59 ,2203182,$499.15 ,$500.05 ,$488.80 
4/28/2023,$503.22 ,1170249,$501.56 ,$504.83 ,$500.64 
4/27/2023,$501.27 ,1361583,$494.83 ,$502.26 ,$494.83 
4/26/2023,$494.66 ,1441855,$500.42 ,$502.87 ,$493.39 
4/25/2023,$503.17 ,1789883,$511.13 ,$513.13 ,$502.26 
4/24/2023,$511.42 ,1374117,$506.10 ,$511.69 ,$505.81 
4/21/2023,$506.35 ,1508643,$509.37 ,$510.64 ,$505.46 
4/20/2023,$505.58 ,2936493,$495.75 ,$510.66 ,$495.51 
4/19/2023,$496.03 ,1098758,$497.13 ,$497.99 ,$493.83 
4/18/2023,$496.90 ,1339585,$496.10 ,$497.63 ,$494.12 
4/17/2023,$493.94 ,1411760,$492.77 ,$497.89 ,$491.15 
4/14/2023,$491.30 ,1675297,$496.19 ,$500.37 ,$490.16 
4/13/2023,$497.89 ,1600513,$493.49 ,$498.44 ,$490.31 
4/12/2023,$489.35 ,2063696,$500.00 ,$500.05 ,$488.54 
4/11/2023,$498.65 ,1547381,$493.83 ,$499.99 ,$493.00 
4/10/2023,$493.83 ,1653593,$483.90 ,$493.90 ,$481.66 
4/6/2023,$485.98 ,4114702,$482.00 ,$487.85 ,$477.50 
4/5/2023,$497.13 ,1941503,$499.00 ,$504.13 ,$495.16 
4/4/2023,$497.73 ,1913281,$496.50 ,$502.58 ,$495.50 
4/3/2023,$497.03 ,1804653,$496.50 ,$499.20 ,$495.00 
3/31/2023,$496.87 ,2082044,$495.00 ,$498.36 ,$493.94 
3/30/2023,$491.48 ,1545533,$493.00 ,$495.74 ,$491.00 
3/29/2023,$490.87 ,1642982,$489.20 ,$491.30 ,$485.90 
3/28/2023,$486.77 ,1407839,$492.61 ,$494.06 ,$485.41 
3/27/2023,$493.22 ,1452077,$497.28 ,$499.86 ,$492.51 
3/24/2023,$495.27 ,1636784,$486.94 ,$495.97 ,$486.56 
3/23/2023,$487.76 ,1566000,$490.69 ,$493.25 ,$484.29 
3/22/2023,$487.52 ,1299654,$489.46 ,$496.62 ,$487.35 
3/21/2023,$490.85 ,1663959,$493.00 ,$493.00 ,$485.99 
3/20/2023,$489.29 ,1624017,$488.00 ,$490.79 ,$485.72 
3/17/2023,$487.05 ,3959291,$489.07 ,$489.90 ,$481.51 
3/16/2023,$487.26 ,1980652,$484.93 ,$488.14 ,$482.76 
3/15/2023,$485.66 ,2226309,$481.51 ,$487.02 ,$478.54 
3/14/2023,$481.92 ,2422900,$475.43 ,$485.16 ,$473.00 
3/13/2023,$472.00 ,1799597,$466.80 ,$476.69 ,$466.80 
3/10/2023,$471.14 ,2123002,$478.98 ,$480.46 ,$468.38 
3/9/2023,$479.52 ,1629402,$487.48 ,$490.00 ,$478.62 
3/8/2023,$486.04 ,1548504,$483.00 ,$486.88 ,$481.14 
3/7/2023,$485.15 ,2659077,$486.10 ,$495.21 ,$485.00 
3/6/2023,$483.08 ,3104742,$476.52 ,$488.82 ,$475.52 
3/3/2023,$475.26 ,5354214,$474.83 ,$476.00 ,$465.33 
3/2/2023,$485.69 ,2407400,$477.36 ,$487.43 ,$475.56 
3/1/2023,$478.67 ,1759327,$481.10 ,$482.58 ,$475.02 
2/28/2023,$484.18 ,1918221,$485.60 ,$488.88 ,$483.78 
2/27/2023,$487.03 ,1501749,$492.55 ,$493.00 ,$485.68 
2/24/2023,$488.61 ,1587611,$488.58 ,$490.36 ,$484.70 
2/23/2023,$493.14 ,1546431,$498.80 ,$498.86 ,$487.86 
2/22/2023,$497.39 ,1331969,$503.92 ,$505.46 ,$496.60 
2/21/2023,$501.74 ,1811982,$500.82 ,$503.99 ,$496.55 
2/17/2023,$507.48 ,1340437,$504.27 ,$507.71 ,$501.84 
2/16/2023,$504.10 ,1455951,$503.61 ,$510.73 ,$503.60 
2/15/2023,$511.28 ,1423417,$502.73 ,$511.42 ,$501.34 
2/14/2023,$503.22 ,1257327,$505.01 ,$507.85 ,$498.63 
2/13/2023,$506.45 ,1452837,$501.74 ,$506.79 ,$501.35 
2/10/2023,$499.99 ,1536847,$498.51 ,$500.55 ,$495.38 
2/9/2023,$500.63 ,1517341,$505.29 ,$509.16 ,$498.42 
2/8/2023,$503.81 ,2062928,$511.29 ,$512.18 ,$501.56 
2/7/2023,$516.53 ,1927275,$511.99 ,$517.99 ,$507.39 
2/6/2023,$515.59 ,1740105,$514.44 ,$517.22 ,$512.27 
2/3/2023,$514.80 ,1844148,$519.13 ,$521.55 ,$512.50 
2/2/2023,$523.43 ,2287366,$524.29 ,$530.05 ,$520.64 
2/1/2023,$517.91 ,2080208,$508.31 ,$520.45 ,$504.72 
1/31/2023,$511.14 ,1924081,$503.23 ,$511.41 ,$502.00 
1/30/2023,$503.28 ,1855941,$500.37 ,$505.60 ,$500.37 
1/27/2023,$503.29 ,2034069,$499.76 ,$509.10 ,$497.86 
1/26/2023,$498.30 ,1576405,$493.20 ,$498.67 ,$491.77 
1/25/2023,$490.88 ,1329768,$489.36 ,$491.94 ,$484.50 
1/24/2023,$492.11 ,1510226,$492.05 ,$493.60 ,$487.01 
1/23/2023,$492.61 ,2709439,$479.95 ,$495.24 ,$477.60 
1/20/2023,$480.11 ,2588637,$473.92 ,$480.32 ,$469.47 
1/19/2023,$469.49 ,1919451,$476.24 ,$477.56 ,$468.07 
1/18/2023,$479.47 ,1925470,$484.81 ,$488.81 ,$478.52 
1/17/2023,$486.77 ,1539915,$485.13 ,$490.48 ,$484.37 
1/13/2023,$485.25 ,1405912,$480.89 ,$485.59 ,$479.00 
1/12/2023,$482.43 ,1628205,$484.99 ,$485.00 ,$478.75 
1/11/2023,$484.31 ,1576394,$480.33 ,$484.52 ,$479.11 
1/10/2023,$481.40 ,1649860,$477.14 ,$482.09 ,$475.48 
1/9/2023,$478.75 ,2384764,$482.93 ,$486.87 ,$478.14 
1/6/2023,$482.87 ,5174491,$463.08 ,$484.42 ,$462.22 
1/5/2023,$450.19 ,2169298,$454.54 ,$456.43 ,$449.62 
1/4/2023,$456.56 ,2097322,$457.18 ,$459.51 ,$452.59 
1/3/2023,$453.28 ,1978075,$458.00 ,$458.80 ,$447.90 
12/30/2022,$456.50 ,1803243,$454.65 ,$456.70 ,$450.75 
12/29/2022,$456.53 ,1464967,$455.63 ,$459.00 ,$453.46 
12/28/2022,$452.99 ,1324141,$457.54 ,$460.46 ,$452.80 
12/27/2022,$458.50 ,1230839,$464.40 ,$464.70 ,$457.11 
12/23/2022,$462.65 ,1229523,$457.52 ,$463.18 ,$454.80 
12/22/2022,$458.71 ,1907717,$458.65 ,$460.40 ,$453.39 
12/21/2022,$462.06 ,1462351,$459.38 ,$463.69 ,$456.20 
12/20/2022,$457.82 ,1993675,$456.56 ,$460.25 ,$452.53 
12/19/2022,$458.63 ,1939248,$460.92 ,$463.41 ,$455.36 
12/16/2022,$461.45 ,4909204,$461.26 ,$464.79 ,$456.88 
12/15/2022,$463.91 ,3439381,$475.34 ,$476.70 ,$463.16 
12/14/2022,$483.52 ,2145018,$488.86 ,$491.69 ,$481.04 
12/13/2022,$488.20 ,2626732,$497.04 ,$497.97 ,$481.55 
