Date,Close/Last,Volume,Open,High,Low
7/9/2021,$128.17 ,3750618,$127.89 ,$128.61 ,$127.66 
7/8/2021,$127.44 ,3815297,$127.57 ,$127.65 ,$125.75 
7/7/2021,$127.74 ,3216204,$127.00 ,$127.82 ,$126.49 
7/6/2021,$126.97 ,3066471,$126.81 ,$127.06 ,$125.61 
7/2/2021,$126.83 ,3478991,$125.82 ,$126.86 ,$125.64 
7/1/2021,$126.13 ,3182560,$124.46 ,$126.19 ,$124.01 
6/30/2021,$124.13 ,3703950,$124.37 ,$124.89 ,$123.60 
6/29/2021,$124.54 ,3922604,$123.95 ,$124.68 ,$123.80 
6/28/2021,$123.74 ,4552573,$125.29 ,$125.42 ,$122.99 
6/25/2021,$124.93 ,4182591,$125.25 ,$125.66 ,$124.50 
6/24/2021,$125.09 ,3690143,$125.61 ,$125.80 ,$125.06 
6/23/2021,$125.49 ,3575113,$126.74 ,$126.92 ,$125.44 
6/22/2021,$126.73 ,3924014,$126.34 ,$127.12 ,$125.68 
6/21/2021,$125.54 ,4623501,$123.50 ,$125.82 ,$123.32 
6/18/2021,$123.23 ,5820593,$123.59 ,$124.36 ,$123.19 
6/17/2021,$125.21 ,3837431,$124.38 ,$125.39 ,$124.05 
6/16/2021,$125.02 ,4678190,$125.26 ,$125.54 ,$124.09 
6/15/2021,$125.17 ,4381805,$124.47 ,$125.36 ,$123.95 
6/14/2021,$124.15 ,3435028,$124.32 ,$124.32 ,$122.96 
6/11/2021,$123.78 ,6245263,$124.88 ,$124.90 ,$123.17 
6/10/2021,$124.74 ,3514334,$124.01 ,$124.93 ,$123.67 
6/9/2021,$123.11 ,3880204,$122.18 ,$123.23 ,$121.98 
6/8/2021,$121.80 ,6380272,$124.63 ,$124.75 ,$120.53 
6/7/2021,$123.96 ,5765659,$124.39 ,$125.14 ,$123.88 
6/4/2021,$123.85 ,4037422,$123.62 ,$124.39 ,$123.24 
6/3/2021,$123.07 ,4762972,$123.37 ,$123.63 ,$122.28 
6/2/2021,$123.80 ,6011290,$124.64 ,$124.99 ,$123.48 
6/1/2021,$124.79 ,5644019,$128.07 ,$128.12 ,$124.69 
5/28/2021,$126.59 ,5530224,$126.65 ,$128.05 ,$126.37 
5/27/2021,$125.15 ,9866430,$124.56 ,$127.61 ,$124.00 
5/26/2021,$126.27 ,6450186,$127.52 ,$128.24 ,$125.31 
5/25/2021,$128.40 ,3855010,$128.55 ,$129.15 ,$128.07 
5/24/2021,$128.10 ,3826868,$128.09 ,$128.67 ,$127.70 
5/21/2021,$127.29 ,3647617,$127.30 ,$128.57 ,$127.16 
5/20/2021,$126.70 ,3385058,$125.45 ,$127.28 ,$125.31 
5/19/2021,$125.67 ,4608897,$125.10 ,$125.89 ,$124.40 
5/18/2021,$125.85 ,4232873,$125.48 ,$127.14 ,$125.48 
5/17/2021,$125.53 ,3007434,$125.45 ,$126.13 ,$125.06 
5/14/2021,$125.27 ,3687588,$124.79 ,$125.64 ,$124.57 
5/13/2021,$124.19 ,3261797,$123.38 ,$124.99 ,$123.31 
5/12/2021,$123.12 ,4796297,$124.39 ,$124.90 ,$122.86 
5/11/2021,$125.22 ,3501433,$126.30 ,$126.74 ,$124.44 
5/10/2021,$126.90 ,3866411,$127.00 ,$128.04 ,$126.83 
5/7/2021,$126.70 ,3871140,$127.45 ,$128.44 ,$126.52 
5/6/2021,$127.30 ,4449461,$126.74 ,$127.50 ,$125.82 
5/5/2021,$127.00 ,4882691,$128.36 ,$128.45 ,$126.41 
5/4/2021,$128.50 ,6659133,$130.87 ,$130.99 ,$128.07 
5/3/2021,$131.20 ,3109857,$131.76 ,$131.91 ,$130.90 
4/30/2021,$130.92 ,4866478,$130.67 ,$131.21 ,$129.78 
4/29/2021,$131.50 ,4239158,$132.08 ,$132.30 ,$130.91 
4/28/2021,$131.20 ,3875118,$130.26 ,$131.62 ,$130.00 
4/27/2021,$129.97 ,3279088,$129.37 ,$130.39 ,$128.90 
4/26/2021,$130.12 ,2793864,$131.42 ,$131.49 ,$130.02 
4/23/2021,$131.20 ,3801186,$129.89 ,$131.79 ,$129.51 
4/22/2021,$129.85 ,3623308,$130.07 ,$130.91 ,$129.33 
4/21/2021,$130.25 ,6046068,$128.81 ,$131.38 ,$128.36 
4/20/2021,$128.28 ,5411114,$125.91 ,$128.42 ,$125.79 
4/19/2021,$126.13 ,4172293,$125.36 ,$126.29 ,$125.10 
4/16/2021,$125.91 ,4509818,$126.83 ,$126.83 ,$125.08 
