date,close_price,volume,open_price,high_price,low_price
9/28/2016,$89.46 ,89800770,$88.98 ,$89.73 ,$88.47 
9/27/2016,$88.36 ,65147790,$88.06 ,$88.81 ,$87.66 
9/26/2016,$87.85 ,60276360,$87.42 ,$88.43 ,$86.61 
9/23/2016,$87.76 ,48273690,$88.63 ,$88.94 ,$87.49 
9/22/2016,$88.99 ,52689480,$87.77 ,$89.30 ,$87.77 
9/21/2016,$87.80 ,55366020,$88.54 ,$88.79 ,$86.44 
9/20/2016,$88.58 ,33982370,$88.50 ,$88.95 ,$88.18 
9/19/2016,$88.37 ,19173550,$87.92 ,$88.95 ,$87.25 
9/16/2016,$88.05 ,23517800,$87.62 ,$88.11 ,$87.30 
9/15/2016,$88.06 ,13891450,$86.75 ,$88.27 ,$86.75 
9/14/2016,$87.01 ,25395850,$87.12 ,$87.60 ,$86.87 
9/13/2016,$87.05 ,19682110,$87.55 ,$87.91 ,$87.01 
9/12/2016,$88.25 ,16099540,$86.04 ,$88.38 ,$85.96 
9/9/2016,$86.24 ,21952550,$87.10 ,$87.17 ,$86.24 
9/8/2016,$87.78 ,23458410,$87.95 ,$88.18 ,$87.63 
9/7/2016,$87.95 ,17556420,$88.31 ,$88.41 ,$87.71 
9/6/2016,$88.64 ,14466080,$88.25 ,$88.64 ,$87.88 
9/2/2016,$88.20 ,17466960,$88.48 ,$88.87 ,$88.04 
9/1/2016,$88.31 ,29793150,$87.36 ,$88.31 ,$86.98 
8/31/2016,$87.31 ,11400580,$87.75 ,$87.85 ,$87.03 
8/30/2016,$87.54 ,11661910,$87.72 ,$88.30 ,$87.46 
8/29/2016,$88.30 ,8934443,$87.39 ,$88.40 ,$87.32 
8/26/2016,$87.58 ,16408190,$87.87 ,$88.50 ,$87.17 
8/25/2016,$87.90 ,10594770,$87.30 ,$87.94 ,$87.04 
8/24/2016,$87.31 ,5398355,$87.32 ,$87.45 ,$86.56 
8/23/2016,$87.40 ,5407000,$87.13 ,$87.50 ,$87.04 
8/22/2016,$86.85 ,5921119,$87.14 ,$87.21 ,$86.58 
8/19/2016,$87.31 ,6156397,$87.20 ,$87.41 ,$87.05 
8/18/2016,$87.44 ,7082794,$86.94 ,$87.46 ,$86.94 
8/17/2016,$86.96 ,6761943,$86.45 ,$87.11 ,$85.97 
8/16/2016,$86.58 ,8071056,$86.98 ,$87.40 ,$86.47 
8/15/2016,$87.02 ,6871162,$87.52 ,$87.57 ,$86.99 
8/12/2016,$87.04 ,8063369,$86.92 ,$87.45 ,$86.78 
8/11/2016,$86.73 ,7386309,$86.70 ,$87.00 ,$86.40 
8/10/2016,$86.31 ,5967317,$86.26 ,$86.82 ,$86.00 
