Date,Close/Last,Volume,Open,High,Low
8/8/2023,$187.65 ,3261703,$188.60 ,$188.60 ,$186.57 
8/7/2023,$189.60 ,2842650,$190.11 ,$190.67 ,$188.60 
8/4/2023,$189.21 ,2408676,$191.26 ,$191.82 ,$188.81 
8/3/2023,$190.51 ,2509410,$192.78 ,$192.90 ,$190.46 
8/2/2023,$192.90 ,2997973,$193.90 ,$195.30 ,$192.40 
8/1/2023,$193.48 ,3976944,$193.35 ,$194.80 ,$192.96 
7/31/2023,$194.13 ,3447783,$195.12 ,$195.51 ,$193.42 
7/28/2023,$195.19 ,3936174,$197.66 ,$198.21 ,$195.01 
7/27/2023,$196.41 ,6595540,$203.71 ,$204.12 ,$195.65 
7/26/2023,$208.26 ,3293054,$208.78 ,$209.40 ,$207.19 
7/25/2023,$209.68 ,1968377,$208.15 ,$210.14 ,$207.27 
7/24/2023,$209.32 ,1846799,$208.67 ,$210.16 ,$208.21 
7/21/2023,$208.60 ,7529639,$208.31 ,$210.39 ,$207.78 
7/20/2023,$207.96 ,2532700,$206.15 ,$209.24 ,$205.58 
7/19/2023,$205.17 ,2505953,$203.85 ,$206.06 ,$203.83 
7/18/2023,$205.25 ,3668886,$206.70 ,$207.16 ,$203.95 
7/17/2023,$208.17 ,2150723,$205.57 ,$208.83 ,$205.26 
7/14/2023,$206.14 ,2161287,$207.91 ,$207.91 ,$205.50 
7/13/2023,$208.71 ,2324260,$207.67 ,$209.21 ,$207.19 
7/12/2023,$208.52 ,2967190,$210.39 ,$210.87 ,$208.35 
7/11/2023,$208.73 ,2801495,$208.44 ,$209.53 ,$207.44 
7/10/2023,$207.74 ,3102208,$204.21 ,$207.98 ,$203.62 
7/7/2023,$203.26 ,2253783,$202.88 ,$205.72 ,$202.16 
7/6/2023,$204.01 ,2102512,$204.97 ,$205.05 ,$202.08 
7/5/2023,$206.43 ,2336660,$207.40 ,$208.34 ,$205.95 
7/3/2023,$208.30 ,1214925,$206.79 ,$208.64 ,$205.04 
6/30/2023,$207.50 ,3009911,$207.67 ,$208.49 ,$206.81 
6/29/2023,$206.47 ,2544081,$202.42 ,$206.63 ,$201.74 
6/28/2023,$202.50 ,1972042,$203.42 ,$203.92 ,$202.00 
6/27/2023,$203.34 ,2358820,$202.56 ,$204.07 ,$202.45 
6/26/2023,$202.58 ,2131606,$200.30 ,$203.06 ,$199.45 
6/23/2023,$200.09 ,3322857,$199.13 ,$200.66 ,$198.65 
6/22/2023,$200.65 ,1616945,$201.96 ,$202.28 ,$199.63 
6/21/2023,$201.80 ,2553482,$199.29 ,$202.78 ,$198.11 
6/20/2023,$200.40 ,2085168,$202.65 ,$202.97 ,$199.03 
6/16/2023,$202.97 ,5005821,$205.00 ,$206.02 ,$202.46 
6/15/2023,$203.73 ,2467702,$201.25 ,$204.10 ,$200.43 
6/14/2023,$200.52 ,2656842,$202.00 ,$202.81 ,$198.66 
6/13/2023,$201.11 ,1987889,$198.50 ,$201.28 ,$197.76 
6/12/2023,$198.50 ,1680776,$198.21 ,$198.95 ,$196.63 
6/9/2023,$197.89 ,1760237,$197.63 ,$198.76 ,$196.09 
6/8/2023,$198.15 ,1626605,$197.87 ,$198.75 ,$197.06 
6/7/2023,$198.39 ,2555467,$196.96 ,$198.70 ,$194.23 
6/6/2023,$196.34 ,2294495,$197.56 ,$198.10 ,$195.36 
6/5/2023,$197.18 ,1662658,$198.72 ,$199.12 ,$196.05 
6/2/2023,$198.85 ,2740769,$196.45 ,$199.56 ,$195.89 
6/1/2023,$193.86 ,1908989,$191.85 ,$194.30 ,$190.47 
5/31/2023,$191.60 ,3655780,$193.85 ,$194.04 ,$190.36 
5/30/2023,$194.55 ,2256597,$193.60 ,$194.78 ,$190.42 
5/26/2023,$193.75 ,1972053,$192.78 ,$194.32 ,$192.15 
5/25/2023,$192.27 ,2421623,$191.87 ,$192.55 ,$189.99 
5/24/2023,$191.86 ,1744508,$194.93 ,$195.20 ,$190.89 
5/23/2023,$194.97 ,2159034,$197.20 ,$197.57 ,$194.89 
5/22/2023,$196.93 ,1763744,$197.05 ,$198.41 ,$195.22 
5/19/2023,$197.35 ,2669524,$199.50 ,$200.26 ,$197.06 
5/18/2023,$198.25 ,2438035,$195.45 ,$198.39 ,$194.89 
5/17/2023,$196.02 ,2420950,$193.03 ,$196.43 ,$192.54 
5/16/2023,$191.61 ,2050805,$193.96 ,$193.96 ,$191.30 
5/15/2023,$194.31 ,1565880,$193.50 ,$195.48 ,$192.65 
5/12/2023,$193.62 ,2102037,$194.94 ,$195.35 ,$192.70 
5/11/2023,$193.98 ,2870794,$195.93 ,$196.29 ,$193.20 
5/10/2023,$197.34 ,2158477,$197.49 ,$198.74 ,$194.32 
5/9/2023,$197.13 ,2237665,$195.96 ,$198.29 ,$194.96 
5/8/2023,$196.95 ,1494474,$199.75 ,$199.98 ,$195.97 
5/5/2023,$198.42 ,2088101,$197.34 ,$198.59 ,$196.78 
5/4/2023,$196.22 ,2304847,$198.22 ,$199.00 ,$194.93 
5/3/2023,$197.96 ,2775285,$199.85 ,$200.61 ,$197.71 
5/2/2023,$198.26 ,2588338,$199.66 ,$199.66 ,$196.37 
5/1/2023,$200.48 ,2224861,$200.00 ,$202.16 ,$199.96 
4/28/2023,$199.84 ,2851573,$199.00 ,$200.81 ,$198.49 
4/27/2023,$198.61 ,3862369,$195.94 ,$198.85 ,$193.57 
4/26/2023,$190.90 ,3579352,$193.88 ,$194.47 ,$190.18 
4/25/2023,$195.96 ,2244307,$198.52 ,$198.91 ,$195.86 
4/24/2023,$196.78 ,1605640,$197.21 ,$198.08 ,$196.27 
4/21/2023,$196.08 ,1970694,$197.09 ,$197.35 ,$195.40 
4/20/2023,$196.75 ,1947074,$197.50 ,$197.76 ,$196.00 
4/19/2023,$197.81 ,1864129,$198.25 ,$198.66 ,$197.22 
4/18/2023,$196.93 ,2399951,$198.72 ,$199.47 ,$196.22 
4/17/2023,$197.86 ,1682747,$197.18 ,$198.07 ,$196.74 
4/14/2023,$196.55 ,1964058,$195.63 ,$197.73 ,$195.25 
4/13/2023,$195.90 ,3360733,$193.25 ,$196.42 ,$192.60 
4/12/2023,$193.23 ,3656911,$193.46 ,$194.87 ,$192.33 
4/11/2023,$192.19 ,2435597,$192.88 ,$193.16 ,$191.82 
4/10/2023,$191.68 ,2540349,$190.74 ,$192.60 ,$190.32 
4/6/2023,$190.46 ,2782289,$189.61 ,$192.11 ,$189.01 
4/5/2023,$189.43 ,3030036,$190.29 ,$191.01 ,$189.28 
4/4/2023,$190.94 ,2499133,$193.12 ,$193.23 ,$189.68 
4/3/2023,$193.28 ,2873741,$190.57 ,$193.90 ,$189.96 
3/31/2023,$191.12 ,2702570,$190.12 ,$191.38 ,$189.33 
3/30/2023,$189.12 ,1999467,$189.61 ,$190.44 ,$187.98 
3/29/2023,$189.07 ,2684187,$189.66 ,$189.71 ,$187.77 
3/28/2023,$187.92 ,2069760,$187.75 ,$189.61 ,$187.40 
3/27/2023,$187.99 ,2133141,$188.63 ,$189.59 ,$187.43 
3/24/2023,$188.16 ,2332277,$186.39 ,$188.22 ,$184.60 
3/23/2023,$186.92 ,2360130,$186.86 ,$189.42 ,$185.55 
3/22/2023,$187.16 ,2348725,$191.72 ,$192.00 ,$187.08 
3/21/2023,$191.16 ,3133912,$191.07 ,$192.14 ,$189.15 
3/20/2023,$189.88 ,2840845,$185.96 ,$190.24 ,$185.51 
3/17/2023,$184.64 ,7383864,$187.81 ,$188.01 ,$184.23 
3/16/2023,$189.14 ,3897012,$187.37 ,$189.77 ,$186.30 
3/15/2023,$188.12 ,3926282,$190.07 ,$191.01 ,$184.76 
3/14/2023,$192.97 ,4853203,$196.06 ,$196.17 ,$190.17 
3/13/2023,$193.10 ,3223590,$193.00 ,$195.23 ,$192.17 
3/10/2023,$193.33 ,3667341,$192.88 ,$196.68 ,$191.89 
3/9/2023,$192.88 ,3188590,$196.88 ,$196.95 ,$192.35 
3/8/2023,$195.57 ,2065035,$196.28 ,$196.65 ,$194.13 
3/7/2023,$195.62 ,2781131,$197.42 ,$198.20 ,$194.75 
3/6/2023,$197.04 ,2721778,$197.19 ,$199.31 ,$196.65 
3/3/2023,$196.82 ,3116629,$195.44 ,$197.54 ,$194.22 
3/2/2023,$194.45 ,4254284,$191.59 ,$195.12 ,$191.50 
3/1/2023,$192.88 ,3231729,$190.63 ,$194.35 ,$190.57 
2/28/2023,$191.48 ,3110131,$191.51 ,$192.36 ,$189.63 
2/27/2023,$192.45 ,3363256,$194.42 ,$195.00 ,$191.74 
2/24/2023,$192.04 ,3305720,$193.89 ,$193.89 ,$190.86 
2/23/2023,$195.02 ,2446679,$196.04 ,$196.04 ,$192.58 
2/22/2023,$195.49 ,2963294,$197.08 ,$197.49 ,$194.62 
2/21/2023,$196.76 ,2831026,$201.57 ,$201.65 ,$196.45 
2/17/2023,$201.42 ,2850383,$199.26 ,$201.98 ,$198.66 
2/16/2023,$199.36 ,2754941,$198.77 ,$201.54 ,$197.98 
2/15/2023,$201.71 ,2532393,$199.80 ,$201.74 ,$198.86 
2/14/2023,$201.00 ,2999565,$203.09 ,$203.10 ,$198.67 
2/13/2023,$203.37 ,2973187,$200.19 ,$203.74 ,$199.75 
2/10/2023,$200.47 ,2890779,$198.81 ,$200.83 ,$198.37 
2/9/2023,$199.22 ,3013535,$203.36 ,$203.93 ,$198.64 
2/8/2023,$202.22 ,3562421,$203.90 ,$204.81 ,$201.21 
2/7/2023,$205.47 ,2947917,$203.00 ,$206.02 ,$201.78 
2/6/2023,$204.04 ,2854188,$202.25 ,$204.13 ,$200.76 
2/3/2023,$202.69 ,4457814,$207.20 ,$207.20 ,$201.62 
2/2/2023,$207.38 ,7183495,$198.95 ,$208.22 ,$197.69 
2/1/2023,$206.72 ,5392235,$207.41 ,$208.45 ,$203.81 
1/31/2023,$208.48 ,2298778,$206.57 ,$208.57 ,$205.51 
1/30/2023,$205.78 ,2545705,$206.53 ,$209.39 ,$205.61 
1/27/2023,$208.13 ,2122529,$207.89 ,$209.83 ,$207.64 
1/26/2023,$209.35 ,1927499,$207.80 ,$209.42 ,$205.89 
1/25/2023,$206.67 ,2154853,$204.54 ,$207.15 ,$203.76 
1/24/2023,$206.93 ,3217250,$203.96 ,$207.68 ,$202.23 
1/23/2023,$204.46 ,2799719,$202.55 ,$205.85 ,$201.38 
1/20/2023,$202.03 ,3977496,$199.57 ,$202.66 ,$198.81 
1/19/2023,$200.66 ,4549156,$204.30 ,$204.38 ,$200.22 
1/18/2023,$204.24 ,5101401,$210.89 ,$210.89 ,$203.98 
1/17/2023,$212.24 ,3281499,$217.02 ,$217.02 ,$211.93 
1/13/2023,$216.61 ,1997090,$214.49 ,$216.83 ,$212.90 
1/12/2023,$215.98 ,2964267,$212.85 ,$217.22 ,$212.38 
1/11/2023,$212.30 ,2919491,$211.98 ,$212.91 ,$210.01 
1/10/2023,$211.34 ,1775736,$209.50 ,$211.45 ,$209.50 
1/9/2023,$210.67 ,2627479,$210.27 ,$213.63 ,$209.54 
1/6/2023,$210.27 ,4056383,$206.47 ,$211.06 ,$205.87 
1/5/2023,$204.47 ,4057482,$208.48 ,$208.81 ,$204.06 
1/4/2023,$210.04 ,3860313,$208.50 ,$211.24 ,$207.32 
1/3/2023,$214.30 ,2219496,$215.15 ,$215.15 ,$212.22 
12/30/2022,$214.30 ,1599974,$213.98 ,$214.50 ,$211.93 
12/29/2022,$214.75 ,1879921,$213.09 ,$215.25 ,$212.77 
